File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\730_Семен.json,9A36E8864B786D879C37E694518F4DCB,"""Я присел на лавочку и начал прокручивать в голове события минувшего дня.(важное)","""我坐在长椅上开始回忆今天发生的事情。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\731_Семен.json,73C6D92E4000F0F4782BD2A70F6F3FB5,"Этим моё созидание и ограничилось.""","""我的干劲也只能干出这些事了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\732_Семен.json,078144E44C7B1B4C180534BEDA80C91A,"""Тут было куда светлее, чем у столовой, да и изредка мимо пробегали запоздавшие пионеры, так что особого страха это место у меня не вызывало.""","""这里比食堂那边明亮许多，还有磨磨蹭蹭的少先队员匆匆跑过，所以这个地方显得一点也不吓人。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\733_Семен.json,769AC4FA4D8B9798DCA3B3AA7BC80CC1,"""Автобус, лагерь, девочки…""","""公共汽车，夏令营，女孩子…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\734_Семен.json,7D26F92C4837DC64BF62FCAC1A16EF2B,"""Я так устал от всего нового и непонятного, что не мог придумать ровным счётом ни единого объяснения всему происходящему.""","""我实在太累，想不出这么多事的答案。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\735_Семен.json,5CCD2D6946795E98841C869389833461,"""Рядом послышался тихий шорох.""(важное)","""我注意到一阵几乎听不见的沙沙声。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\736_Семен.json,03E758744BD0DF3207A41782E8BE5577,"""Я вздрогнул и посмотрел в ту сторону.""","""我有点发抖的往那边看过去。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\737_Семен.json,187B1B4C47DDBD450B804EA60A14AD18,"""Девочка.(важное)","""一个女孩。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\738_Семен.json,9378CAC44A91C68DE8624FA80BFE2A09,"Читает книгу.""(важное)","""在看书。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\739_Семен.json,DD24722C414DCCA3AEAA879D18EE5B8C,"Лена.""(важное)","""是列娜。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\740_Семен.json,C5DB2E4F469E910CC13548A381807413,"""Я решил подойти и поговорить.""(важное)","""我决定过去搭个话。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\741_Семен.json,0054D6EF42F1E3B27D101AB799189703,"""Она единственная из новых знакомых, с кем мне не удалось сегодня перекинуться и парой слов.""","""她是我到这里遇到的人里唯一一个没怎么说过话的。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\742_Семен.json,D47AAACF447CAE91F22E3D873BB58FEA,"Семён - ""Привет, чего читаешь?""","谢苗 - ""嗨，你在干嘛？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\743_Семен.json,5FC1869F4FB18B958EDE0D8A11239C8A,"""Лена от удивления аж подпрыгнула на лавочке.""","""列娜被吓得跳了起来。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\744_Семен.json,9B523CB14BBA0A88B129A897FACBC502,"Семён - ""Извини, не хотел тебя напугать!""","谢苗 - ""抱歉，我不是有意的！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\745_Лена.json,819FDCA74E2F9E8A0342649A507FC872,"Лена - ""Ничего…""","列娜 - ""没事..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\746_Семен.json,BC69A4D247BEB182E5BD0B84D089D4A0,"""Она покраснела и снова уставилась в книжку.""","""她脸红了，又开始低头看自己的书。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\747_Семен.json,F42E3A0544588135929E679CD8E70273,"Семён - ""Так что читаешь?""","谢苗 - ""所以说你在看什么书？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\748_Семен.json,D093B5094383BD3D0C7FCEB5BFDA6443,"""На обложке было написано – «Унесённые ветром».""(важное)","""封面上写着'乱世佳人'。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\750_Семен.json,742BA8144DE2B6896C4CE9BBE6D0C3FC,"""Правда, я не читал, но ей, кажется, такая литература вполне подходит.""","""说实话我没看过那本书，不过感觉这种文学的书和她挺般配。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\751_Семен.json,560EA1C6473591D8C29D4BB62E5883C6,"""Лена, похоже, не собиралась продолжать разговор.""","""列娜好像没有兴趣继续对话下去。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\752_Семен.json,31606D6B4BFB199515CE9CBFF2D761C2,"Семён - ""Ну, если я тебе мешаю...""","谢苗 - ""那个，如果我打扰到你的话..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\753_Лена.json,F0A822AB4B2FBB941F7576AC5B5CD9A7,"Лена - ""Нет.""","列娜 - ""没有。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\754_Семен.json,4E461DA7487EF4248241DDA9A7C9204C,"""Не отрывая взгляд от книжки, сказала она.""","""她一边看着书一边回答道。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\755_Семен.json,98D2CCAC4CEDFAFEE22E2EB2110EA791,"Семён - ""Можно я тогда посижу с тобой немного?""","谢苗 - ""我能坐在你的旁边呆一会儿吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\756_Лена.json,308AADB54B9C12016156DE85DF9ABF97,"Лена - ""Зачем?""","列娜 - ""为什么？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\757_Семен.json,263F1EAE45BDB82BF798FA8A372DCA7E,"""А ведь и правда – зачем?..""(важное)","""是啊，为什么？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\758_Семен.json,30242566435FC6F3CFC0A19F482813E4,"""Наверное, просто потому что очень устал и в компании с кем-то лучше, чем одному.""","""可能只是因为我太累了，而且有个伴总比独自呆着有意思。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\759_Семен.json,675A39E2468A29E100692A995A920652,"""А может быть, получится от неё что-то узнать.""","""也许是我想了解一下她。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\760_Семен.json,CEF5330C4E19CEF2F00E43A0C8EB326A,"""Я внимательно осмотрел Лену.""","""我仔细的盯着列娜。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\761_Семен.json,DA111657418A0940DCFD04961FD34189,"""Хотя нет, вряд ли...""","""不对，不像是这样的..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\762_Семен.json,D8F3289A43A40333C3AAED8F34E48C6E,"Семён - ""Ну, просто так, не знаю... А что, нельзя?""","谢苗 - ""好吧，我不知道...不行吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\763_Лена.json,77A7153940A8C0288A1BE7AB7E9F9242,"Лена - ""Можно...""","列娜 - ""可以..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\764_Семен.json,55CC010441BA1E0716DBACBC549407D2,"Семён - ""Но если я мешаю...""","谢苗 - ""不过如果我打扰到你的话..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\765_Лена.json,B3D5F56840FB1065EA81ED88E908D8A0,"Лена - ""Нет, не мешаешь.""","列娜 - ""不，没事。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\766_Семен.json,BCC2A4C24DCF1E25AEE85AA0477C0562,"Семён - ""Да нет, я могу и уйти...""","谢苗 - ""我可以离开的，只要你说就好..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\767_Лена.json,087C7DAE47F6DD2B6E6543BF0A1D4D21,"Лена - ""Всё в порядке.""","列娜 - ""没问题的。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\768_Семен.json,72FDD22741EF872912B7EEA363E1F040,"Семён - ""Ну, раз так...""","谢苗 - ""那好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\769_Семен.json,C329E90241D8532F857A99A78BFE7C9E,"""Я аккуратно сел на край лавочки.""","""我小心的坐在长椅的边上。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\770_Семен.json,2DDD5171419E4093580FBCAD48072E4A,"""После такого оживлённого разговора мне меньше всего хотелось находиться здесь, но встать и уйти было как-то неудобно.""","""结束了这段让人紧张的对话，我已经不想再绷紧神经坐在这里了，可是现在站起来就走也不太合适。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\771_Семен.json,15EFA44F4D63182340AB0C84E6E23B7F,"Семён - ""Нехорошо получилось...""","谢苗 - ""刚才不在状态...啊哈哈哈......"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\772_Семен.json,BB2B2DDD49033BCA6FC1C8A985837C65,"""Лена ничего не ответила.""","""列娜什么也没有回答。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\773_Семен.json,B74FC7734CEECCDF6D6E83BE5DCBEE8C,"""Похоже, я выставил себя дураком.""","""我把自己弄的像一个傻瓜一样。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\774_Семен.json,BCFADCB84D07AF464F8129995FD383E7,"""Будь на её месте, допустим, Ульянка, наверняка бы меня засмеяла.""","""我打赌乌里扬卡要是在这里的话肯定会笑话我。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\775_Семен.json,6E250BA84F8293C82D2CDFA09456DDFD,"Семён - ""А тебе здесь нравится?""","谢苗 - ""你喜欢这里吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\776_Семен.json,8B15EDF743CA584F6F730CAD094DC257,"""Я вспомнил вопрос Слави и решил, что он как нельзя лучше подойдёт для начала разговора.""","""我想起了斯拉维娅的问题，觉得这应该很适合引起话题。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\777_Лена.json,94B03DC64CA265931FAF95B7221F61B6,"Лена - ""Да.""","列娜 - ""嗯。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\778_Семен.json,E2A3EE9D491CDD3D681C049083847872,"""Она еле заметно улыбнулась.""","""她淡淡的笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\779_Семен.json,FDD035E6485299A4C7A2F4B666E81B4D,"Семён - ""И мне, наверное, нравится...""","谢苗 - ""我大概也喜欢吧..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\780_Семен.json,E97A82B546AD08DE533B399BEBBE6A9D,"""Лена явно не очень общительна и вряд ли в состоянии поддержать непринуждённую беседу ни о чём, как Славя.""","""列娜显然不像斯拉维娅一样擅长在没什么意义的话题上长时间的寒暄。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\781_Семен.json,D53D76C54727B9E2086155B81849C9C7,"""Но всё же было в ней то, что привлекало внимание.""","""不过她有些地方还是挺吸引人的。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\782_Семен.json,D816F6574C338DE766242F967AF56E76,"""Мимолётное видение, как отблеск на очках дождливым осенним вечером, который заставляет обернуться и долго всматриваться в темноту, выискивать там нечто, мелькнувшее на краю поля зрения.""","""就像是仲秋雨夜，玻璃上一瞬间的倒影，让你想要转过身去在视野尽头的阴影里寻找。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\783_Семен.json,B1342EEF4BA7E9F7CBEE679FE6C07BF7,"""Конечно, ты не успел рассмотреть, не успел понять, но почему-то оно показалось таким манящим...""","""虽然你分辨不清、也未必认识，可是还是被深深地吸引..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\784_Семен.json,187BA75D4FBA3FB22D8772909A91524D,"""Лена продолжала читать книгу, не обращая на меня никакого внимания.""","""列娜还在读她的书，没有在意我的存在。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\785_Семен.json,704EA95342AE297524899CA9D0B65A99,"""Не возникало ни малейшего желания расспрашивать её о происходящем в лагере, об этом мире вообще.""","""我不打算再去问她关于夏令营或是这个世界的问题。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\786_Семен.json,6277CD0C4F4597BDE48FE7B26433EB00,"Семён - ""Красивая ночь...""","谢苗 - ""令人陶醉的夜晚..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\787_Лена.json,2B71D90A4A11F2439207A590CA83DA06,"Лена - ""Да...""","列娜 - ""嗯..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\788_Семен.json,DFC40EEB4C10231F0A67608FC864F066,"""И как вообще завязать с ней разговор?""(важное)","""究竟是为什么要和她聊天呢？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\789_Лена.json,168EBBBF45A1A428C789C89E827CA39A,"Лена - ""Поздно уже, мне пора…""","列娜 - ""时间差不多了，我该走了…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\790_Семен.json,95E7857C46A494ACAF6C298FD3FEE0FA,"Семён - ""Да, поздновато…""","谢苗 - ""是挺晚了…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\791_Лена.json,CDAB88904C908A39855DC1AF1A64B566,"Лена - ""Спокойной ночи.""","列娜 - ""晚安。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\792_Семен.json,8F09C8764AFC76A68E5951871D4C12C6,"Семён - ""Спокойной…""","谢苗 - ""安…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\793_Семен.json,9709E1A54AB9F1B36F0642BE9D4FB357,"""Что-то в этой девочке мне казалось странным.""","""这个女孩不知道哪里有点奇怪。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\794_Семен.json,78CEB202488F0B59E8FEF3B9E159EFA3,"""Вроде бы вполне типичный образ застенчивой, скромной пионерки, но…""","""第一眼看上去绝对是一个害羞的守纪律的少先队员女孩…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\795_Семен.json,E385903B4C55CB9DB84F73AC2C79B095,"""Загадка Лены заняла своё место в массивном списке загадок этого лагеря, который я вёл у себя в голове.""","""列娜的秘密也在我的夏令营未解之谜的清单上占了一个位置。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\796_Семен.json,5AA51DE1437F419FCC35F2A525C19296,"""Дело было вечером, делать было нечего…""(важное)","""悠闲的晚上，没事可做…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\797_Семен.json,69F794C048F2323AC5552BA2A0F4CC1D,"""Я направился к домику Ольги Дмитриевны.""(важное)","""我走向奥尔加·德米特里耶夫娜的小屋。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\хвалить\д1_22Лена.json,C660049242CA799B21255880C0F6E574,"""Спасибо.""","""谢谢。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\лена_на_скамейке\хвалить\д1_22Семен.json,EA80BE444F08DFF34ECD16B13A41FF3F," ""Хорошая книжка…""","""是好书啊…"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\550_Семен.json,5284721640C4F383BE33679CBAB60AFA,"""Всё возвращается на круги своя.""","""一切都恢复正常了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\551_Семен.json,8EE27E5E41DCFA208EC2D2ACD51E6E65,"""Автобус исчез...""(важное)","""公交车走了...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\552_Семен.json,1EA1B53540623937641F3CAA6D6195D1,"""Тихо пробубнил я.""","""我默默地自言自语。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\553_Семен.json,A12DF5FE4C185FF3CAE5AE9BBA512459,"""С одной стороны, ничего странного – не мог он тут просто так стоять вечно.""(важное)","""话说过来：公交嘛，不可能总是停在同一个地方。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\554_Семен.json,91893BC44EF71E5304190B9189ABB0BB,"""С другой – значит, был всё же водитель, автобусы не ездят сами по себе!""(важное)","""说又说回去：汽车又不会自己走，总要有个人开车吧！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\555_Семен.json,47B3ACC545D5A630D9ADD48836EF1AB9,"""Или ездят?""(важное)","""应该...是这样的吧？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\556_Семен.json,5AA0290948D507D98AB92AA8D1D403E2,"""Этот мир казался слишком нормальным, но каждое явление здесь имело как минимум два объяснения: обычное – реальное, повседневное – и фантастическое.""","""这个世界的所有东西都是表面上很普通的，但是都可以有两种解释：一个普通、真实的日常解释，或者是一个充满隐情的解释。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\557_Семен.json,B9AEAC9F4FB20ADE730010A4C3EF62DB,"""Да, конечно, водитель мог просто отойти перекусить, а я слишком быстро ушёл и вот...""","""很有可能司机师傅就是下车去弄点吃的，然后我就在这段时间下了车..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\558_Семен.json,414E023549971B906E1797A77AA5204F,"""Но в любом случае мне здесь не место!""","""怎么说我也不应该在这个地方呆着呀。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\559_Семен.json,1431AAF14A36FFAB3D083493CCEA1378,"""Самоходный этот автобус или нет – это, наверное, важно, но куда важнее то, как я вообще сюда попал.""(важное)","""公交车是不是会无人驾驶算是个问题，不过更重要的是我到底是怎么到这里的。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\560_Семен.json,304326A94771C834865AC7A0FBF9C873,"""И куда это – сюда(важное)","""还有这里到底是哪里...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\561_Семен.json,6E7D999345385DE4A39CB99468C44FE6,"""Уносящиеся к горизонту поля и леса не давали никаких ответов, в них не было ничего знакомого.""","""田野和树林向远方延伸，我无法从它们那里获得答案。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\562_Семен.json,9A5129074163A456D7D3FE8E8F1C922C,"""Странный, непонятный, чужой мир.","""奇怪的、不可理解的异想世界。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\563_Семен.json,BB0D9B144D4D70A2093CAE9CFD6C72A8,"Но при этом совсем не страшный.""","""可是从各种意义上来讲这个世界一点都不吓人。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\564_Семен.json,FBE6D7094B95F0FC609A5A9747BF1F01,"""То ли взял самоотвод инстинкт самосохранения, то ли вся эта беготня по лагерю, местные пионеры настолько убаюкали меня своей беззаботной нормальностью, что я иногда просто забывал о том, что со мной произошло буквально пару часов назад.""","""要么是我的求生本能罢工了，要么是这里无忧无虑的环境把我催眠了，让我不在乎几个小时之前发生的事情。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\565_Семен.json,9E50D38346940BB584F88F9C9BA13491,"""Хотя, возможно, просто не оставалось больше сил волноваться.""","""虽然我估计也没什么体力接着担心什么了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\566_Семен.json,9F43F6DC4E2E1EEF87132A92C9041932,"""Хотелось тишины, покоя, просто отдохнуть от всего и уже потом со свежей головой продолжить поиски ответов.""","""我只是想要平静，休息休息，等有了精神才有可能继续寻找想要的答案。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\567_Семен.json,7CD534AD4458AEC2611205A0BA782B2D,"""Но это будет потом...""","""不过那可是需要花点时间了..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\568_Семен.json,9365DF45477B580238AD67BF0A957BFC,"""А что сейчас? Имею ли я право расслабляться?""","""那么我现在该干什么呢？不知道现在是不是能歇着的时候..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\569_Семен.json,B6B422D647B6C6924E7DEBBBB4477B88,"""Уже совсем стемнело, и при любых раскладах ночевать лучше в лагере.""(важное)","""天色完全黑下来了，无论如何还是在营地里过夜比较安全。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\570_Семен.json,731F8478416B21470ACBEE9395700341,"""Я уже собирался идти назад, как вдруг кто-то бесшумно вынырнул у меня из-за спины.""","""我正准备回去，突然有人悄悄从背后接近我。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\571_Славя.json,1BA8917D4D8AD021D7AA62A2E645993B,"Славя - ""Привет, что тут так поздно делаешь?""","斯拉维娅 - ""你好呀，这么晚了在这里做什么？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\572_Семен.json,CA19C8DA456DD6B71283ABA2772A8E38,"""Передо мной стояла Славя","""斯拉维娅站在我面前，"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\573_Семен.json,9E39ED7044FBFC96482430BA30A1B07E,"От неожиданности я даже вздрогнул.""","""我被吓了一跳。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\574_Славя.json,8ECBC6D44CC31A8D149EDB9226178696,"Славя - ""Не догнал Ульяну?""","斯拉维娅 - ""所以说你没抓住乌里扬娜呢~"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\575_Семен.json,EBD5D4E0498BBE7A82A271BAF4B46023,"""Она улыбнулась.""","""她笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\576_Семен.json,860219B14DEC1DCF7F7841906742C214,"""Я расстроенно кивнул головой и вздохнул.""(важное)","""我无力的点点头，叹了叹气。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\577_Славя.json,671D008740EF7C60C2D120BF92212C98,"Славя - ""Неудивительно.","斯拉维娅 - ""可以理解啦。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\578_Славя.json,C61399654E5C99F572B070B00DA74E4B,"Славя - ""Никто не может.""","斯拉维娅 - ""从来没有人追上过她。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\579_Семен.json,9A6C2FF34B35E83E8B6CE5A8372A19D8,"""Да уж, девочка-ракета прямо.","""对，她是个火箭女孩。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\580_Семен.json,C25DEC4E494722354FE70797329D41FF,"Только вот сопла у неё в разные стороны…""","""她的能量应该用在一些更有意义的事情上..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\581_Славя.json,93B1E5354ADE3FAA0BEE8990C8971D8D,"Славя - ""Ты, наверное, есть хочешь, поужинать-то не получилось…""","斯拉维娅 - ""你一定饿了吧，一直没有吃上饭..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\582_Семен.json,A5C4C1C5436FEF261623B08C07C80D5F,"""Действительно, я совсем забыл о голоде, но после этих её слов мой желудок явственно напомнил о себе, предательски заурчав.""(важное)","""对啊，我完全忘了肚子饿这件事了；不过她一提起来，我肚子又开始咕咕叫起来，把我给出卖了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\583_Семен.json,5500FFCE4E7CAE5EC5C52BB4F56BE751,"""Славя улыбнулась.""","""斯拉维娅笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\584_Славя.json,DAAD1E7C4C524176580CB29962B792EE,"Славя - ""Ну, тогда пойдём.""","斯拉维娅 - ""咱们走吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\585_Семен.json,5A77889842AB6D32D185B2B4C4B37D5C,"Семён - ""А разве столовая ещё открыта?""","谢苗 - ""什么？食堂还开着吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\586_Славя.json,93A390D84846F4B41460D5A3BCDC55AF,"Славя - ""Да ничего, у меня ключи есть.""","斯拉维娅 - ""没关系，我有钥匙。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\587_Семен.json,22D3AFE241CEFF0DD5D5D2869EA0CFFB,"Семён - ""Ключи?""","谢苗 - ""钥匙？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\588_Славя.json,99FE761A483497D6AC93369DE34DF846,"Славя - ""Да, у меня от всех помещений лагеря есть ключи.""","斯拉维娅 - ""是啊，我有这个夏令营所有设施的钥匙。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\589_Семен.json,8783046A44A05648BF2944ADD547B275,"Семён - ""А откуда?""","谢苗 - ""你从哪里搞到的呀？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\590_Славя.json,C57F6E9640F2854A3BBAE589AA40DF87,"Славя - ""Ну, я здесь кто-то вроде помощницы вожатой.""","斯拉维娅 - ""嗯...我应该算是辅导员的助手吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\591_Семен.json,589BB2984B4654BE4D67AAB92C503278,"Семён - ""Понятно.","谢苗 - ""这样啊。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\592_Семен.json,E8AA43A74EEB56150935A1AF4C602886,"Семён - ""Ну пойдём.""","谢苗 - ""那么，咱们走吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\не_догнал\593_Семен.json,380A64C44D2C7971E3B0B3B9AC7445DD,"""От такого предложения грех было отказываться.""(важное)","""一个我无法拒绝的提案。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\637_Семен.json,ADD0B18F4C905EDA1157429709665D61,"""Ужин мой был нехитрым – несколько булочек и стакан кефира.""","""我的晚饭很简单：几个小面包，还有一杯酸奶。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\638_Семен.json,CA5DA39647CC1B973C3855BCD466BDDE,"""Немудрено – голодные пионеры, наверное, съели всё подчистую.""","""一点也不奇怪：饥饿的少先队员们早就把好吃的东西都抢光了吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\639_Семен.json,A0D420BE49823CD3ADD3CCAA6090B056,"""Впрочем, и это куда лучше, чем большая часть моего обычного рациона.""","""不过，这也比我平常的食谱好得多了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\640_Семен.json,4C5AE25B4B294807EBD58C8FC067716B,"""Пока я ел, Славя сидела напротив и смотрела на меня.""","""斯拉维娅坐在桌子对面看着我吃饭。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\641_Семен.json,DEBF76D247AFAAE0236E278FF65CEE14,"Семён - ""Что, у меня что-то на лице?""","谢苗 - ""我脸上有东西吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\ночь_славя_встоловой\642_Славя.json,78EF46864A72B3075A629CAD63AF171C,"Славя - ""Нет, просто…""","斯拉维娅 - ""没有，只是…"""
