File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1871_семен.json,FAAB612346F1F524C3666CB34B440B01," ""Выяснять, прав я или нет, не было никакого желания.""","""我完全不想再讨论什么对错。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1872_семен.json,28DBC9A7434F82509F5235BB8272C178," ""Шезлонг, стоящий рядом, приветливо манил, словно предлагая поспать в нём, забыв про шахту, Шурика, вожатую...""","""一把躺椅在我的面前摇晃着，好像在提醒我在这里睡觉，忘掉关于斯拉维娅，舒里克，还有辅导员什么的一切..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1873_семен.json,D124E06B44B01891FDAB98BA24F6ABC0," Семён - ""А вот и вы...""","谢苗 - ""你在这里啊..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1874_семен.json,B8F6B8C848C27F58ED9A87AA627F383B," ""Отрешённо бросил я, продолжая смотреть на заветный шезлонг.""","""我空洞的说道，盯着自己亲爱的躺椅。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1875_ольга.json,8B55216C418AA0B6A1A96B8314C8B247," Ольга Дмитриевна - ""Семён!""","奥尔加·德米特里耶夫娜 - ""谢苗!"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1876_семен.json,749AC3ED44499BD9D75FF095814B7281," Семён - ""Да-да...","谢苗 - ""是，是..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1877_семен.json,8A1DAE194358D7E3B8DEC1ABC993A182,"Семён - Мы нашли Шурика, подробности вам расскажет завтра Славя, а сейчас мне очень бы хотелось поспать...""","谢苗 - ""我们找到了舒里克，斯拉维娅明天会和你讲解详情的，现在我只想睡一觉..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1878_семен.json,09108BEA48F9A4FD85EC2CB5CFFE38E3," ""Она секунду непонимающе смотрела на меня, а потом сказала:""","""她迷惑的看着我，然后说道："""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1879_ольга.json,DE0E1A964E0045369DBD52A86B4E6AA4," Ольга Дмитриевна - ""Ладно уж...""","奥尔加·德米特里耶夫娜 - ""那好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1880_семен.json,5AB1A3DD451DE95168350398DFA42A86," ""Не знаю уж, сыграло ли свою роль упоминание Слави, но через полминуты я уже лежал в кровати.""","""我不知道提到斯拉维娅会不会影响到什么，不过半分钟以后，我已经躺在床上了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_2__Пошел_со_Славей\д4_1740_выход_из_шахты_славя\д4_1881_семен.json,AA6611BE40DB867E920B7BA68AB3C7B2," ""В голове ещё некоторое время крутились мысли о сегодняшних событиях, но вскоре она начала болеть, и сознание, словно включив безопасный режим, ушло на перезагрузку.""(важное)","""白天的事情开始回放，但是过了一会儿，我有点头疼，好像我的意识进入了安全模式正在重启...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2931_семен.json,AC8677644D50BA3A1A33010ACB8BA6CD,"Семён - ""Я же не пойду туда один?!""","谢苗 - ""我不用自己去那里吧？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2932_семен.json,19D163524D50BA3A1A33010ACB8BA6CD,"""Ольга Дмитриевна призадумалась.""","""奥尔加·德米特里耶夫娜想了一会儿。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2933_ольга.json,6A40BD6C4D50BA3A1A33010ACB8BA6CD,"Ольга Дмитриевна - ""Пожалуй, ты прав… ","奥尔加·德米特里耶夫娜 - ""你说得对，"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2934_ольга.json,9B2DCFAC4D50BA3A1A33010ACB8BA6CD,"Тогда завтра с утра пойдём все вместе.""","""咱们一起去吧，明天。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2935_семен.json,9939F7C84D50BA3A1A33010ACB8BA6CD,"""Последние пару минут я ловил на себе странные взгляды Лены.","""刚才的几分钟我看到列娜奇怪的表情。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2936_семен.json,7D8F4D7C4D50BA3A1A33010ACB8BA6CD,"Словно она что-то хотела сказать, но не решалась.""","""好像她想要说些什么但又不敢说。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2937_семен.json,69EB1E1D4D50BA3A1A33010ACB8BA6CD,"""Пионеры начали медленно расходиться, об Алисе и взрыве все словно забыли.""","""少先队员们开始散开，好像他们已经忘了阿丽夏和这个爆炸事件了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2938_семен.json,A2A143784D50BA3A1A33010ACB8BA6CD,"""Даже вожатая, казалось, смягчилась и никак не отреагировала, когда горе-террористка, пытаясь спрятаться за Ульянку, скрылась с площади.""","""连我们的辅导员也很冷静，在犯罪嫌疑人悄悄离开广场的时候—躲在乌里扬卡的后面。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2939_ольга.json,F54F05E74D50BA3A1A33010ACB8BA6CD,"Ольга Дмитриевна - ""И нам пора.""","奥尔加·德米特里耶夫娜 - ""咱们也应该走了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2940_семен.json,0DE5DC384D50BA3A1A33010ACB8BA6CD,"Семён - ""Да…""","谢苗 - ""是啊..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2941_семен.json,1745CB8B4D50BA3A1A33010ACB8BA6CD,"""На лагерь быстро опускалась ночь.""(важное)","""夜幕很快降临了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2942_семен.json,ACFB842F4D50BA3A1A33010ACB8BA6CD,"""Всё же здесь, на юге – а может, просто в этом мире, – от первых лучей заходящего солнца до полной темноты – лишь краткий миг, не успеваешь сполна насладиться всем буйством красок заката.""(важное)","""从太阳开始下山开始到天色完全变黑，你几乎没有多少时间欣赏多彩的夕阳——也许是因为在这个世界吧。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2943_семен.json,58A89F094D50BA3A1A33010ACB8BA6CD,"""Спать ещё рано, но вожатая шла в сторону своего домика уверенно, как будто мысленно таща меня за собой.""(важное)","""现在睡觉还太早了，不过辅导员信誓旦旦的走向宿舍。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2944_семен.json,DD72FDB14D50BA3A1A33010ACB8BA6CD,"Семён - ""Ольга Дмитриевна, я, пожалуй, прогуляюсь немного.""","谢苗 - ""奥尔加·德米特里耶夫娜，我出去走走。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2945_ольга.json,24D236464D50BA3A1A33010ACB8BA6CD,"Ольга Дмитриевна - ""Ладно…""","奥尔加·德米特里耶夫娜 - ""好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2946_семен.json,7FB91CA94D50BA3A1A33010ACB8BA6CD,"""Она пристально посмотрела на меня, но, видимо не найдя поводов возражать, пожала плечами и пошла дальше.""","""她仔细的看着我，不过没有找出什么反对的理由，于是耸耸肩一个人走了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2947_семен.json,85F532074D50BA3A1A33010ACB8BA6CD,"""Я вернулся на площадь.""","""我回到了广场。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2948_семен.json,A60CD3874D50BA3A1A33010ACB8BA6CD,"""Не то чтобы хотелось получше рассмотреть незначительный ущерб, нанесённый памятнику Генде, – просто здесь находился географический центр лагеря.","""我不是很想看Genda雕塑的破坏痕迹，它就在整个营地的中间。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2949_семен.json,0ACCCAF94D50BA3A1A33010ACB8BA6CD,"Если не знаешь, куда идти, то стоит начинать выбор пути именно отсюда.""","""如果你不知道该去哪儿的话，就可以从这里开始。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2950_семен.json,C9511CC84D50BA3A1A33010ACB8BA6CD,"""Я сел на лавочку и посмотрел на запад – интересно, [курсив]здесь[конец] Земля вращается вокруг своей оси именно так, как и должна?(важное)","""我坐在长椅上望着西方，思考着这个世界的地球是不是也会绕着太阳旋转。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2951_семен.json,ECD792B74D50BA3A1A33010ACB8BA6CD,"Или, может быть, там вообще север? Или юг…""(важное)","""或者说这里就没有东西南北的概念？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2952_семен.json,E497D9174D50BA3A1A33010ACB8BA6CD,"""Сложно сказать.(важное) ","""很难说。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2953_семен.json,4523F1194D50BA3A1A33010ACB8BA6CD,"По крайней мере тогда мне не приходило в голову ни единого способа проверить фундаментальные законы мироздания.""(важное)","""现在我不太容易检查自然定律。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2954_лена.json,3A89A1214D50BA3A1A33010ACB8BA6CD,"Лена - ""Привет…""","列娜 - ""嗨..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2955_семен.json,6F2C28CE4D50BA3A1A33010ACB8BA6CD,"""Непонятно откуда рядом со мной появилась Лена.""","""列娜不知道从哪里出现在了我的旁边。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2956_семен.json,FDF830D34D50BA3A1A33010ACB8BA6CD,"Семён - ""Привет… Не спится?""","谢苗 - ""嗨...睡不着吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2957_семен.json,AE3714454D50BA3A1A33010ACB8BA6CD,"""Она удивлённо посмотрела на меня.""","""她惊讶的看着我。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2958_семен.json,260B4FC94D50BA3A1A33010ACB8BA6CD,"Семён - ""Ну да, ещё рано, конечно.""","谢苗 - ""啊，是啊，现在还很早..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2959_лена.json,568CBDD44D50BA3A1A33010ACB8BA6CD,"Лена - ""Можно я присяду?""","列娜 - ""我可以坐下吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2960_семен.json,B35441434D50BA3A1A33010ACB8BA6CD,"Семён - ""Да, конечно, садись.""","谢苗 - ""当然，请坐。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2961_семен.json,B37753D84D50BA3A1A33010ACB8BA6CD,"""Я аккуратно подвинулся.""","""我挪动了一下。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2962_семен.json,219582924D50BA3A1A33010ACB8BA6CD,"""Аккуратно – так мне казалось, на самом деле я буквально вжался в край лавки.""","""说一下不太准确，我实际上挪到了椅子边上。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2963_лена.json,2F2F62424D50BA3A1A33010ACB8BA6CD,"Лена - ""Спасибо.""","列娜 - ""多谢。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2964_семен.json,88497E194D50BA3A1A33010ACB8BA6CD,"""Лена села и посмотрела на небо, словно забыв обо мне.""","""列娜坐下来看着天空，好像已经忘了我一样。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2965_лена.json,9C0FAB6A4D50BA3A1A33010ACB8BA6CD,"Лена - ""Грустно…""","列娜 - ""很悲伤..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2966_семен.json,BD9ACF964D50BA3A1A33010ACB8BA6CD,"Семён - ""Что грустно?""","谢苗 - ""什么悲伤？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2967_лена.json,F05636DF4D50BA3A1A33010ACB8BA6CD,"Лена - ""Что Шурик пропал.""","列娜 - ""舒里克的消失。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2968_семен.json,B28D0FB74D50BA3A1A33010ACB8BA6CD,"Семён - ""Да, неприятно получилось.""","谢苗 - ""是啊，情况不妙啊。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2969_семен.json,538A6E1F4D50BA3A1A33010ACB8BA6CD,"""Она, как обычно, вела себя спокойно, большую часть времени молчала; краснела и смущалась только тогда, когда приходилось что-то говорить или делать.""","""她还是和平常一样冷静沉默，只有在需要说话的时候才会脸红。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2970_семен.json,3CAA9E974D50BA3A1A33010ACB8BA6CD,"""Само это молчание, которое могло бы показаться многим (в том числе и мне) неловким, для неё, похоже, было вполне естественным, привычным даже.""","""这种可能被常人（包括我）当作是尴尬的沉默对于她来说也许没什么。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2971_семен.json,264669E94D50BA3A1A33010ACB8BA6CD,"""Мне сложно представить, что Лена на самом деле где-то глубоко внутри силится подобрать слова, как-то начать разговор или вставить удачную реплику, старается не казаться глупой или, наоборот, не производить впечатление слишком нахальной девочки, как Алиса.""","""难以想象列娜会和阿丽夏一样为了找到合适的词语憋得满脸通红。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2972_семен.json,CFB35BFE4D50BA3A1A33010ACB8BA6CD,"""Я просто не мог её сравнить ни с кем – наверняка ей вполне комфортно быть такой, какая она есть.""","""我没有办法把她和其他人作比较，她只是做自己就很满足了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2973_семен.json,1A20C8F34D50BA3A1A33010ACB8BA6CD,"""А значит, мои попытки как-то её разговорить – слово «сблизиться» тут вряд ли уместно – будут восприниматься как вторжение во внутренний мир?""","""这意味着我想要和她聊天的愿望是闯入了她的生活吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2974_семен.json,AC03A4E44D50BA3A1A33010ACB8BA6CD,"""Хотя меня отчего-то тянуло к этой девочке.""","""不过这个女孩的身上有什么在吸引着我。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2975_семен.json,6C64F4684D50BA3A1A33010ACB8BA6CD,"""Загадочность ли, в которой ей точно не откажешь, внешняя привлекательность или какие-то другие женские чары – я не мог ответить на этот вопрос.""","""也许是她的神秘感，而且她绝对不缺少女性的美。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2976_семен.json,ADBF696C4D50BA3A1A33010ACB8BA6CD,"Мысли - ""Поэтому, пока меня в открытую не упрекнут в назойливости…""","内心 - ""这是为什么我还没有被指出是打扰到了她..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2977_семен.json,588DA1684D50BA3A1A33010ACB8BA6CD,"Семён - ""Уверен, что он найдётся! Ну, в самом деле, куда ты денешься с подводной лодки?""","谢苗 - ""我确定会找到他的！你怎么跑出一个潜水艇呢？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2978_семен.json,4CA3CDD84D50BA3A1A33010ACB8BA6CD,"""Лена, похоже, шутку не оценила.""","""列娜好像不太喜欢这个笑话。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2979_семен.json,B35AEC634D50BA3A1A33010ACB8BA6CD,"""Ведь этот лагерь был подводной лодкой, наверное, только для меня.""","""这个营地在我看来就是一个大潜水艇。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2980_лена.json,F54055A34D50BA3A1A33010ACB8BA6CD,"Лена - ""Я надеюсь.""","列娜 - ""希望如此。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2981_семен.json,E7CA112A4D50BA3A1A33010ACB8BA6CD,"Семён - ""Завтра Ольга Дмитриевна в милицию позвонит. Найдут они его, обязательно найдут!""","谢苗 - ""明天奥尔加·德米特里耶夫娜会叫来警察，到时候就肯定会找到他的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2982_лена.json,5AD62B074D50BA3A1A33010ACB8BA6CD,"Лена - ""А если за ночь…""","列娜 - ""万一晚上..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2983_семен.json,3B0496EB4D50BA3A1A33010ACB8BA6CD,"""Она погрустнела.""","""她的表情变得悲伤。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2984_семен.json,691A8ED24D50BA3A1A33010ACB8BA6CD,"Семён - ""Да что с ним может случиться!""","谢苗 - ""万一出了什么事！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2985_семен.json,C969CBFC4D50BA3A1A33010ACB8BA6CD,"Мысли - ""Один, ночью, в лесу… Да что угодно!""","内心 - ""晚上，一个人，在森林里...什么事都有可能发生！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2986_лена.json,A0D78DE44D50BA3A1A33010ACB8BA6CD,"Лена - ""Наверное, ему там одиноко.""","列娜 - ""他一定很孤单。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2987_семен.json,D18B826B4D50BA3A1A33010ACB8BA6CD,"Семён - ""Как будто его кто-то заставлял туда идти!""","谢苗 - ""没有人逼他去那里啊！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2988_лена.json,BE821D954D50BA3A1A33010ACB8BA6CD,"Лена - ""А если он просто потерялся?""","列娜 - ""万一他迷路了怎么办？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2989_семен.json,EBD39F944D50BA3A1A33010ACB8BA6CD,"Семён - ""Ну так не надо по лесам шастать одному.""","谢苗 - ""他就不应该自己跑进森林的。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2990_лена.json,A8EA4D6D4D50BA3A1A33010ACB8BA6CD,"Лена - ""Тебе его совсем не жалко. Вдруг Шурик сидит там, совсем один…""","列娜 - ""你对他一点都不同情。"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2991_лена.json,F30F21444D50BA3A1A33010ACB8BA6CD,"Вдруг Шурик сидит там, совсем один…""","舒里克可能一个人孤独的坐在那里..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2992_семен.json,76A406864D50BA3A1A33010ACB8BA6CD,"Семён - ""Жалко, конечно…""","谢苗 - ""我当然很同情他..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2993_семен.json,7A07C47F4D50BA3A1A33010ACB8BA6CD,"""Я смутился.""","""我感觉很羞耻。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2994_семен.json,71384D1D4D50BA3A1A33010ACB8BA6CD,"""Как бы там ни было, Лена права – человек пропал.""","""不管怎么说，列娜是对的，有一个人失踪了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2995_лена.json,4DC654444D50BA3A1A33010ACB8BA6CD,"Лена - ""И за ночь что угодно может случиться…""","列娜 - ""晚上什么都有可能发生..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2996_семен.json,32D3C7EC4D50BA3A1A33010ACB8BA6CD,"Семён - ""Не пойдём же мы сейчас его искать?""","谢苗 - ""咱们不是真的要去找他吧？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2997_семен.json,CDD2D24E4D50BA3A1A33010ACB8BA6CD,"""Она ничего не ответила, всё так же продолжая смотреть куда-то вдаль – туда, где солнце из последних сил пробивалось сквозь верхушки вековых деревьев, словно стараясь оставить напоследок людям хоть немного своего тепла.""","""她没有回答，还是看着远方，最后一点阳光穿过树林，好像在留给人们最后一点温暖。""(важне)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2998_семен.json,F37E4C9C4D50BA3A1A33010ACB8BA6CD,"Семён - ""Ты правда думаешь, что на ночь глядя бродить по лесу – это хорошая идея?""","谢苗 - ""你真的觉得夜里在森林转来转去是一个好主意吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_2999_лена.json,E19647C24D50BA3A1A33010ACB8BA6CD,"Лена - ""Нет, наверное.""","列娜 - ""也许不是。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3000_семен.json,DC25212E4D50BA3A1A33010ACB8BA6CD,"""Почему-то я был совершенно уверен, что она именно так и думает.""","""我觉得她心里就是这么想的。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3001_семен.json,FF9A82044D50BA3A1A33010ACB8BA6CD,"""В последнее время мне всё чаще казалось, что начинаю понимать Лену без слов.","""最近我似乎不用说出来就能理解列娜的想法。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3002_семен.json,50641E954D50BA3A1A33010ACB8BA6CD,"И что она как будто психологически давит на меня, заставляя соглашаться с ней.""","""她似乎能影响我的心理，让我变得支持她。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3003_семен.json,04447F674D50BA3A1A33010ACB8BA6CD,"""Для Лены молчание куда красноречивее любой болтовни и уговоров.""","""列娜的沉默比任何话语都代表着更多的含义。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3004_семен.json,F24419F04D50BA3A1A33010ACB8BA6CD,"Семён - ""Да и тем более днём искали уже.""","谢苗 - ""他们在白天的时候已经找过他了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3005_лена.json,8BCFA3CB4D50BA3A1A33010ACB8BA6CD,"Лена - ""Везде?""","列娜 - ""到处都找过了吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3006_семен.json,E31393684D50BA3A1A33010ACB8BA6CD,"""Она наконец оторвалась от созерцания заката и посмотрела на меня.""","""她把视线从夕阳转向我。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3007_семен.json,88F180794D50BA3A1A33010ACB8BA6CD,"Семён - ""Не знаю. Вроде бы везде.""","谢苗 - ""不知道，我觉得到处都找过了吧。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3008_лена.json,4EA5FA4A4D50BA3A1A33010ACB8BA6CD,"Лена - ""А как же старый лагерь?""","列娜 - ""旧营地呢？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3009_семен.json,0151D8224D50BA3A1A33010ACB8BA6CD,"""Впервые её слова прозвучали не отвлечённо-безразлично, а, кажется, даже уверенно.""","""这是她第一次听起来十分有自信，而不是模棱两可或者冷漠。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3010_семен.json,5ADA1BF34D50BA3A1A33010ACB8BA6CD,"Семён - ""А где он? Я вот не знаю.""","谢苗 - ""在什么地方，我不知道啊。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3011_лена.json,4B46662F4D50BA3A1A33010ACB8BA6CD,"Лена - ""Электроник рассказывал.""","列娜 - ""电子小子告诉我们了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3012_семен.json,9C6D3EDE4D50BA3A1A33010ACB8BA6CD,"Семён - ""Ну, ему верить…""","谢苗 - ""好吧，如果你信任他的话..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3013_семен.json,DC630E644D50BA3A1A33010ACB8BA6CD,"""Я глупо усмехнулся, но Лена продолжала всё так же серьёзно смотреть на меня.""","""我很蠢的咧着嘴笑着，不过列娜还是严肃的看着我。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3014_семен.json,353D046B4D50BA3A1A33010ACB8BA6CD,"Семён - ""Конечно, если он не так далеко…""","谢苗 - ""好吧，如果不是太远的话..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3015_лена.json,B89DF0604D50BA3A1A33010ACB8BA6CD,"Лена - ""Значит, ты хочешь пойти?""","列娜 - ""所以说，你真的想去吗？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3016_семен.json,7B261E3F4D50BA3A1A33010ACB8BA6CD,"Мысли - ""Конечно не хочу!""","内心 - ""我当然不想去！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3017_семен.json,2EAEBCD44D50BA3A1A33010ACB8BA6CD,"Семён - ""Можно, если только быстро и сразу назад…""","谢苗 - ""咱们可以到那里然后马上回来..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3018_лена.json,401DFA574D50BA3A1A33010ACB8BA6CD,"Лена - ""Хорошо.""","列娜 - ""好吧。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3019_семен.json,398BB5F24D50BA3A1A33010ACB8BA6CD,"""Лена улыбнулась и протянула мне непонятно откуда взявшийся фонарь.""","""列娜笑了，递给我一个手电筒——不知道从哪里变出来的。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\13_4__Пошел_с_Леной\д4_3020_семен.json,89B0B5E04D50BA3A1A33010ACB8BA6CD,"Семён - ""Да, полезная штука…""(важное)","谢苗 - ""对啊，这个会很实用的...""(важное)"
