File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_511_семен.json,B083A33D431C3588E569F59C79341AA9,"Впрочем, если учесть, что нашим вожаком была Ольга Дмитриевна, такой поход можно считать броском хоббитов из Шира в Мордор…","""不过想想领队是奥尔加·德米特里耶夫娜，这次的旅程就像是霍比特人前往魔多..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_512_семен.json,487E6D9A4D50BA3A1A33010ACB8BA6CD,"Как и просила Женя, я шёл молча на некотором расстоянии от неё.","""我按照热尼娅的意思和她保持一定的距离。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_513_семен.json,34B3DF7847E80AFD342E51BA3111E8DE,"Библиотекаршу, похоже, это нисколько не смущало.","""这位图书管理员似乎很满意。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_514_семен.json,050EA8634D368F607FF7A1A306A8FB1D,"Семён - Слушай, а ты не знаешь, когда мы уже придём?","谢苗 - ""我说，你不知道咱们什么时候能够抵达吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_515_женя.json,ADBDA670408FCD90DA303089F4BDF8C5,Женя - Придём куда?,"热尼娅 - ""咱们什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_516_семен.json,CE3A43444F3F4142685B64BE8223AE2E,"Семён - Ну, туда, где планируется разбить лагерь.","谢苗 - ""咱们在哪里扎营啊？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_517_женя.json,E32345354267999E625F2A93D538F15A,Женя - Смысл похода не в лагере а в ходьбе пешком!,"热尼娅 - ""你不明白这次的远足活动不是为了扎营！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_518_женя.json,5036720248CB0C4D66808FA253419F62,Женя - Ты ничего не понимаешь!,"热尼娅 - ""而是为了远足本身！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_519_семен.json,EAFCE3024A72CB3388E85FB6B3FC1BD1,"Да, в походах я и правда ничего не понимал…","""是啊，看来我对于远足一点也不了解..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_520_семен.json,852B8BA64348C072E781A2942AEB7F18,"Семён - Ну, наверное, но всё же…","谢苗 - ""你大概是对的，不过…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_521_женя.json,FFB30901468088EC6C3E47B48DAB37FA,Женя - Не знаю!,"热尼娅 - ""我不知道！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_524_семен.json,6C6753724EDC3BE969801CB33CC428C9,"Семён - Слушай, а почему ты всегда…","谢苗 - ""我说，你为什么总是..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_525_семен.json,72D97CCD4253596148E538AA6E062171,"Я хотел сказать «злая», но осёкся.","""我想说“刻薄”，不过停顿了一下。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_526_семен.json,DD201440490D45183FD8FD8FEFE1869F,Семён - Я же тебе ничего плохого не делал и не собираюсь!,"谢苗 - ""我没有对你做任何坏事，而且我也不会做的！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_527_семен.json,C1E8795648DF712EC625E286BBD88012,Она удивлённо посмотрела на меня.,"""她惊讶地看着我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_528_женя.json,EC4356EC4DE5E7BCC32EAE8B80B57318,Женя - Какая?,"热尼娅 - ""什么？!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_529_семен.json,7E3822D041B9E09CCCC2CF95FBE0F69E,Семён - Ну нелюдимая что ли…,"谢苗 - ""不善交际...有一点...也许是因为我？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_530_семен.json,10FAFEE649EDBD0D26CF65A1A684D545,Семён - Или это ты только со мной так?,"谢苗 - ""不善交际...有一点...也许是因为我？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_531_женя.json,CDEC60AF44954592E4335F8291B9A0AA,Женя - Опять ты чушь какую-то несёшь!,"热尼娅 - ""算了别再说那些愚蠢的话了！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_532_семен.json,D36E43424B0A30A8918DD49459015E1F,Семён - Как знаешь…,"谢苗 - ""如你所愿..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\15_поход\д5_533_семен.json,C41C1A0A4D9A66AB60EDD093522FDE8C,Я решил больше не заговаривать с ней первым до конца похода.(важное),"""我决定剩下的时间不再和她争论。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_534_семен.json,2C3F758C4D485C9B8ED3089A2BA21523,"Наконец Ольга Дмитриевна решила, что пора заканчивать наши хождения по мукам.(важное)","""最后奥尔加·德米特里耶夫娜终于决定结束这无间道。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_535_ольга.json,95EDD151474AFC2007F18D935E40F617,Ольга Дмитриевна - Здесь сделаем привал.,"奥尔加·德米特里耶夫娜 - ""该停下了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_536_семен.json,327276774D08A2A96A7DCAB8FE96EF81,"Местом стоянки была выбрана довольно большая поляна, на которой лежало полукругом несколько деревьев, образуя что-то вроде импровизированной беседки, посредине которой была выжжена земля и валялись угли от костра.","""这里原来是森林中的一大片空地，还有临时凉棚，烧过的营火。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_537_семен.json,F0E8EA634049A58F8D42D59C6CF9F23E,"По всему заметно, что такие походы – традиция лагеря.","""显然这个远足是这个夏令营的传统。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_538_семен.json,DD5B3CE7464CEA47E315EAA666E79D30,Меня вместе с остальными парнями отправили на поиски дров.(важное),"""我和其他的男孩子一样被派出去寻找柴火。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_539_семен.json,051B2F4A4E314AAB2D795186C4E7410B,"Это не заняло много времени, так как вокруг валялось огромное количество веток и брёвен разного размера.(важное)","""这不需要很长的时间因为到处都是树枝什么的。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_542_семен.json,D07952FF4BBD3686E3FEDDA861C954E9,Пионеры расселись на брёвнах и начали говорить кто о чём.(важное),"""少先队员们开始坐下来聊天。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_543_семен.json,B1F25E7143E06DE33537698E11BDC250,"Похоже, конечная цель всего этого мероприятия была достигнута.(важное)","""看来这项活动的终极目的达到了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_544_семен.json,A938560545AE572F9C4978BAB232A5D7,"Не хватает только котелка с ухой, алюминиевых чашек с водкой и гитары.","""唯一缺少的就是一大锅鱼汤，铝壶装的伏特加，还有吉他。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_545_семен.json,81B581BC4E25BE569189C5889622886C,"Впрочем, я бы не удивился, если бы и всё это откуда-нибудь здесь появилось.","""不过就算是现在突然出现这些东西我也不会奇怪的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_546_славя.json,B729E1DA4D006D16793737912BF5C7D6,Славя - О чём думаешь?,"斯拉维娅 - ""你在想什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_548_семен.json,CAF3E6DA47857C678A4FC294E6EF68E8,Семён - Да так ни о чём…,"谢苗 - ""啊，没什么特别的，只是在享受远足。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_549_семен.json,81D6A8CC454926B775635A867F808D47,Семён - Наслаждаюсь походом,"谢苗 - ""啊，没什么特别的，只是在享受远足。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_550_семен.json,F50971334E9FB91E92EFF7999EA5421D,Съязвил я.,"""我讽刺地说道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_551_славя.json,1B96138D4B658E0FBF48C397E951EF61,Славя - Что-то не похоже.,"斯拉维娅 - ""你好像不是很高兴啊。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_552_семен.json,6BC757554659B1701744F1BDC4663E6E,"Семён - Ну, от радости прыгать не готов, ты уж извини.","谢苗 - ""我没有高兴地跳起来，还真对不起啊。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_553_славя.json,B1139B96486718F5DA811DAC1FE2BB9D,"Славя - Ладно, не буду тебе мешать.","斯拉维娅 - ""好啦，我不会烦你了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_556_семен.json,1CB680204FA578CCA8851685B82AA75F,"Пионеры веселились, смеялись, в общем, наслаждались тёплым летним вечером.(важное)","""他们欢呼雀跃，谈笑风生，享受着仲夏夜。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_557_семен.json,868B80774C7DB43AF11180B3383581B7,"В дальнем конце поляны я увидел Лену, которая о чём-то оживлённо спорила с Алисой.(важное)","""我看着空地的那一边列娜和阿丽夏吵得很凶。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_558_семен.json,131A5A7E4192D3A5A7BCAB9120A71AF2,"«Оживлённо» и Лена – понятия несовместимые, так мне казалось(важное)","""“凶”和列娜在我看来完全不能相容。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_559_семен.json,B514C4AA483C0291A96B90BE37593A09,"Славя, похоже, после разговора со мной куда-то ушла.(важное)","""看起来斯拉维娅在结束我们的对话以后去了不知道什么地方。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_560_семен.json,E43ED2EC48FBDAE8E8F90F8B0B5C9B64,Электроник с Шуриком что-то яростно доказывали Ольге Дмитриевне.(важное),"""电子小子和舒里克正在绞尽脑汁说服奥尔加·德米特里耶夫娜什么事情。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_561_семен.json,8DF1ED374AACE127F63DA0BB7C1C2028,"Кажется, только я был лишним на этом празднике жизни.","""好像只有我不属于这里。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_002_семен.json,64930B16467A2156C95903B1713E1679,Я просто смотрел на огонь.(важное),"""我要做的就是看着营火。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_003_семен.json,043C89AB4D50BA3A1A33010ACB8BA6CD,"Говорят, что на него, как и на воду, можно смотреть бесконечно.","""有一种说法就是一个人可以永远地看着它，就像是看着流水一样。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_004_семен.json,BE110A9E4D50BA3A1A33010ACB8BA6CD,Но была и какая-то третья вещь…,"""不过那里似乎还有别的东西…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_005_семен.json,BA2AD9344D50BA3A1A33010ACB8BA6CD,Какая же?,"""那是什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_006_ольга.json,E3320EB9422D5051CE051D818F512B7A,"Ольга Дмитриевна - Бесконечно можно смотреть на огонь, воду и на то, как работают другие люди!","奥尔加·德米特里耶夫娜 - ""一个人可以永远地看着三样东西：燃烧的火焰，流动的清水，还有正在工作的别人。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_007_семен.json,565636314E86C354082AAE8946B57704,Вожатая вывела меня из задумчивости.,"""辅导员把我从白日梦中拉了回来。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_008_ольга.json,7FDE6E304D61E3AB0FA23288DF0762C9,"Ольга Дмитриевна - Семён, тебе не кажется, что ты расслабился слишком рано?","奥尔加·德米特里耶夫娜 - ""谢苗，你不觉得现在休息太早了吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_009_семен.json,DB4D3C834B7DFB5506DE20BACD462F7C,Семён - А что мне ещё нужно сделать?,"谢苗 - ""但是我还需要做什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_010_семен.json,EAEA39874DEC090B1FD13784010AFDB7,"Я искренне не понимал, чего от меня хочет Ольга Дмитриевна.","""我真的不知道奥尔加·德米特里耶夫娜想让我做什么。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_011_ольга.json,ECA1C275409F92879C7469B10013A8E0,Ольга Дмитриевна - Не знаю…,"奥尔加·德米特里耶夫娜 - ""我不知道..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_012_семен.json,30C3D34844052CBE26CA598827E64CD5,Она замолчала на минуту.,"""她停顿了一下。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_013_ольга.json,DBC84DFB4865832E818E73BD2A10D871,"Ольга Дмитриевна - Но если что-то будет нужно, то сделай обязательно.","奥尔加·德米特里耶夫娜 - ""不过如果要做的话，那就毫不犹豫地去做。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_014_семен.json,7F17E6D94C2E270B060360B7E4069D4F,"Вожатая как-то двусмысленно улыбнулась и подошла к костру, чтобы подкинуть веток.","""她意义不明地笑着，然后去给篝火添了一些树枝。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_015_семен.json,ECC51F9C485A4AAF038E339F189580F3,"После этих слов я окончательно убедился, что состою у неё на положении раба.","""说完这些话以后我完全确定她把我当成是苦工。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_016_семен.json,A4E42CE548052F9718514FAFFA22D08B,"Или в крайнем случае бесплатной рабочей силы, что, в общем-то, то же самое.","""或者至少是免费劳动力，这个本质上没有什么区别的说法。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_017_семен.json,AFF914084C599D48431C3798AE5299FC,"Я вздохнул, опустил голову на руки и понадеялся, что мои мучения закончены...(важное)","""我叹叹气，用手托着脑袋，盼望着今天的苦工已经干完…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_018_семен.json,C43662E44A7BFFFFE5F358AD00265674,Кто-то похлопал меня по плечу.,"""有人拍了拍我的肩膀。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_019_семен.json,CA8866CE4994EF0F5B9358B58FC602CF,"Я поднял глаза и увидел Шурика и Электроника, севших рядом.(важное)","""我抬头看看，发现是电子小子和舒里克。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_020_семен.json,0709FAD24D62D4DFC2EA9DA133543EFB,Семён - Чего вам?,"谢苗 - ""你们想要什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_021_семен.json,F4039C20486212BC493990BA32ED5E0B,Устало спросил я.,"""我疲倦地问道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_022_электроник.json,1D9E33024828B38135F62799B359342F,Электроник - Не грусти!,"电子小子 - ""别伤心！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_023_семен.json,02E5D02643467E5FF3F155B435DE4D3D,Семён - А что ещё остаётся?,"谢苗 - ""还有什么更有意思的事情吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_024_шурик.json,B65C8C9047C6CC5048BB07B39FF9DA8E,"Шурик - Слушай, мы сейчас с Ольгой Дмитриевной обсуждали перспективы развития кружка кибернетики…","舒里克 - ""你看，我们在讨论机器人社团的发展问题…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_025_шурик.json,7EEA54DC436729CDDC12A38F4141A66E,Шурик - И такое дело  нам не хватает членов,"舒里克 - ""问题就在这里了，我们需要更多人手，如果你…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_026_шурик.json,77CBD4AC4EC2122AD4ADC8BD0F440E70,Шурик - Если бы ты…,"舒里克 - ""问题就在这里了，我们需要更多人手，如果你..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_027_семен.json,883AB2DF4E56F2228EABB686CF0E7651,Он замялся.,"""他犹豫了一下。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_028_семен.json,52BDD2F543370CDBCA34BAB36D3DA6D5,«Развитие» и эти ребята – несовместимые понятия.,"""“发展”和这帮家伙——根本是两码事。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_029_семен.json,F36DC5C345C139824F8EB989867B6B3C,Я ничего не ответил и начал осматривать окружающих меня пионеров.,"""我没有回答，开始打量周围的少先队员。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_030_шурик.json,92868DFA44D363F569FE519C7CFF436B,Шурик - Ну?,"舒里克 - ""嗯?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_031_семен.json,D1C417D24B8339BBC1C1F4B028A5B699,Семён - У меня времени нет…,"谢苗 - ""我没时间…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_032_семен.json,308E0B854766DBC27307BA8FA896F104,Семён - Видите как я постоянно занят поручениями вожатой?,"谢苗 - ""你看我老是被辅导员支来支去的？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_033_шурик.json,73E3D3CE4DF120A8D91F0498D3B18A02,Шурик - Да пожалуй ты прав…,"舒里克 - ""是啊，我想你是对的，今天的事情很尴尬啊，关于乌里扬娜。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_034_шурик.json,C1BD108A44B3A6F5F6F67396DA6C2C79,Шурик - Неудобно сегодня с Ульяной получилось,"舒里克 - ""是啊，我想你是对的，今天的事情很尴尬啊，关于乌里扬娜。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_035_семен.json,9B527AAC432C971225E33B96A2321729,Я удивлённо посмотрел на него.,"""我惊讶地看着他。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_036_семен.json,8108F7C247E7555B68BD3AA9C314B8CD,"Похоже, Шурик чувствует себя виноватым в том инциденте с тортом.","""舒里克好像为了蛋糕的事情很自责。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_037_семен.json,58357AE8448AEF4F0244F4AEF4D901DC,"Семён - Не очень, да…","谢苗 - ""是啊…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_038_семен.json,6243268C4C1C589DBD39369C60492F23,"Все пионеры вроде бы были тут, но я никак не мог найти Славю.(важное)","""少先队员们都在这里了，但是我好像看不到斯拉维娅的身影。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_039_шурик.json,A8C5615342C3B5B5F461FF8BA486D62F,"Шурик - Мне кажется, что она злится на меня…","舒里克 - ""我觉得她生我的气了…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_040_семен.json,CB5D3D6345D18E62484175A803BD1F68,Семён - Что?,"谢苗 - ""啥?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_041_семен.json,4064C2C44BA6C110D585AD8E4261CCCE,Рассеянно спросил я.,"""我平淡地问道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_042_шурик.json,AEDB18B64BAF25496327E09D2CA6F6AF,Шурик - Ульяна,"舒里克 - ""乌里扬娜。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_043_шурик.json,AFBE382548E39CAB5B6F22AFABFA36FE,Шурик -Может стоит извиниться?,"""也许我应该道歉？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_044_семен.json,92CC814C459324C0F8D18995F6D0A632,"Семён - Да нет, тут нет никакой твоей вины…","谢苗 - ""不，那不是你的错…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_045_семен.json,AA8E095E4E3396981E0C49A95E87E1F3,"Мы сидели молча ещё какое-то время, после чего я встал и сказал:","""我们静静地坐了一会儿，然后我站起来说："""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_046_семен.json,AEF1E04B486C707D026687B686CDDEEE,"Семён - Ноги затекли, пойду пройдусь.","谢苗 - ""我的腿有点麻了，我得走走。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_047_семен.json,99D22B994A769AB89F0907BFC1CA3B37,Они ничего не ответили.(важное),"""他们没有回答。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_051_семен.json,EF2511BA4513F08F41BB9C88F171AB39,"Может, стоит отправиться на поиски?(важное)","""也许我应该去找找她？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д561_054_семен.json,CBA883784FCDBBFD83F07E9DD85C3CF8,Но при всём при этом идти куда-то совершенно не хотелось…(важное),"""不过现在我哪里也不想去…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_1__просто_сидеть\д5621_050_семен.json,458900D24211A1C264D004996090734F,Славю я так и не нашёл.(важное),"""我在哪里都找不到斯拉维娅。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_001_семен.json,E835B17043F9585585212181E1F2DC98,Из всего благолепия выбивались только Лена и Алиса.,"""所有的这些美妙中只有列娜和阿丽夏与众不同。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_002_семен.json,1191768944B2D072AD5DC09ED86581E8,"Нет, само по себе то, что Алиса с кем-то ссорится, было абсолютно естественным.","""阿丽夏和别人吵成那个样子倒是很正常。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_003_семен.json,C7C05CD94173174137A867BDA24A2DA1,"Но Лена, разговаривающая на повышенных тонах…","""不过听到列娜提高声音说话..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_004_семен.json,9F49D09A44F9CE5B8F6828BAA5A68CD2,"Я аккуратно подошёл поближе, пытаясь понять, что происходит.","""我慢慢地靠近，试图听清她们说了什么。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_005_алиса.json,8681052748FC92A01AC316A7BD9A2EFF,"Алиса - Нет, это ты меня послушай!","阿丽夏 - ""不，你听我说！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_006_лена.json,D9B2707545B1F5F6D26D83A42D5F4CC9,"Лена - Думай, как хочешь, я уже всё сказала!","列娜 - ""随便你怎么想！该说的我都说了！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_007_семен.json,8E57CE5242FDF5C0678461964F663E70,"Похоже, дело серьёзное.(важное)","""看起来很严重。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_008_семен.json,50C1FD7F4AC9E346BA31BAB2B9B7A5E8,"Я старался, как мог, не привлекать внимания и делать вид, что просто стою рядом, не интересуясь их разговором.","""我尝试着不去注意她们，结果我就站在那里什么也没有听进去。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_009_алиса.json,3E6281C841A1DE578C719B80B39B0935,Алиса - Тут ничего и думать не надо – всё и так видно!,"阿丽夏 - ""没有什么可想的，所有的一切都很清楚！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_010_алиса.json,8877763B437D9E77E2CC75A0C25D7BB7,"Алиса - Рассказывай кому-нибудь другому, кто не так хорошо тебя знает.","阿丽夏 - ""别想糊弄我，我可是很了解你的！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_011_лена.json,8E5C4EF84ABBF62FE0FEB7AF15B4AE82,"Лена - Да, ты всё знаешь! Что же сама тогда ему не скажешь?","列娜 - ""对啊，你什么都知道，你为什么自己不去告诉他？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_012_семен.json,8C00690B402F266F817427832477AE83,Лена злилась,"""列娜很生气，"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_013_семен.json,BFAB320F4AEF4C2673709D85F577C6B2,Одно это уже было в высшей степени странно даже учитывая то что я не знал предмета спора,"""这本身就很奇怪，虽然我不知道她们在吵什么。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_014_алиса.json,C9C3726746E51864AC581F8DBC1FD1A3,Алиса - А вот это уже не твоё дело!,"阿丽夏 - ""那和你没有关系！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_015_семен.json,1DEB532646473733FF5266A8D34FF668,"Алиса фыркнула, отвернулась от неё и встретилась глазами со мной.","""阿丽夏扭过头，然后看到了我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_016_семен.json,D97FABC44328E39F03400B88D70E2B18,Через секунду посмотрела на меня и Лена.,"""不一会儿，列娜也看到了我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\16_привал\д5_562_2__попытаться_узнать\д5622_алиса_рут\д5622_017_семен.json,3D66CFFC468B3672F379B9BB65BBCBFD,Некоторое время девочки стояли в растерянности.,"""两个女孩子不解地站在那里。"""
