File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,441BF6B84DB485BA3DE471A0D194D5E6,искал остановк,找过车站
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,95857D4F43D0FA110F5AD6AF4E29461A,озвучить все,全部配音
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,565F69404C5EFD413F852CAB38CB922A,пошел с Леной,和列娜一起去
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,DBF5A79A4AF69C54EECD40A652CA8A02,фот,照片
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,6FB44BD24C105D1DEF9F4EA7C1D815BF,12,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,F65CC82D40311FB82E7C69B7DDFA53BA,22,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,779A03B34259863F1239D0819CD18C88,подпись библ,图书馆签名
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,2D4B9D4942559415A2DC8C8341200AB3,ст,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,323F3D5D4A0B0B302DC27492171B5C6A,Би,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,296F111B4E87497CF1F37D912263F814,сц,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,F3307F3C41E752424E24C5AF11EAA53D,Од,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,2E07F32441EDB97BAFF76897414E3690,Ки,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,568DBD544E59786849CC9B85A686B5ED,Пр,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,53FD718F468D92F5B4AF8B87C6CCF5D0,Пл,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,E69A47314ECB79E993A809881B4E4CD3,Мз,
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,01C03EB04964C683779E8AB2B7639758,Карта,地图
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,9F8312764EF401CD0AB39C9A339EDF85,озв офф,配音：关
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,3A99442B4FA30B8057E327B5CBF49482,подпись муз,音乐室签名
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,1A29D81F4398B70BF2739AB7423CDC08,пионерс,少先队
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,1D3E5B1144E2144BCE95649F0B933B63,Пляжны,沙滩
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,0881FF8D4D6DA7C193A874AA56BE9C10,подпись клуб,俱乐部签名
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,115B6F9247DB623A66EFDCA9828D953C,спорить с алисой,和阿丽夏打赌
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,A0F8C2DC418E2D8CC7730DAE29651D16,пойти со славей за к,和斯拉维娅去拿纸牌
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,242C0ECF4422606B6BEFE089197AF4ED,Оригинальный,原版
Everlasting_summer\Content\main\hud\подсказки\текстовое_окно.json,D7EEAA844377AC8A6B5D4A973E7CB0FC,Имя,姓名
Everlasting_summer\Content\main\hud\поймала.json,4B83A3A243DE2EE1D3963B978131CC7B,Проснуться,醒来
Everlasting_summer\Content\main\hud\поймала.json,A591A3F844EFF2483FA8C78C87D36312,Повторить,重试
Everlasting_summer\Content\main\hud\поймала.json,51BA04364AE696E87F01028E4DC614FB,Вас поймали,你被抓住了
Everlasting_summer\Content\main\hud\радио\видео_приемн.json,3E654E014C7F42A32FC94CAF1FDF8352,Выберите фильм и нажмите «Play».,选择影片并按下「播放」。
Everlasting_summer\Content\main\hud\радио\видео_приемн.json,57E090F8493D11C430AA71AE4EC9EF35,Найденые видео касеты,已找到的录像带
Everlasting_summer\Content\main\hud\радио\видео_приемн.json,2438949A46484C3CBC405BB541B50866,Идет обработка кассеты,正在处理录像带
Everlasting_summer\Content\main\hud\радио\видео_приемн.json,D319DFDD418D1CF72F14EBB6318C272C,назад,返回
Everlasting_summer\Content\main\hud\радио\деталь_выбор.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\деталь_выбор.json,A785AEDC4C44A1B2582AC0ACE7B7A131,0,
Everlasting_summer\Content\main\hud\радио\инстру_выбор.json,511C7A654A3043239D957BA519D06017,0,
Everlasting_summer\Content\main\hud\радио\инстру_выбор.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\какая_касета.json,3F191E3345789BC1A6205F9D148481AE,Название:,标题：
Everlasting_summer\Content\main\hud\радио\какая_касета.json,BDF0468A4FE8941767990BBCFE7B0C71,Продолжительность:,时长：
Everlasting_summer\Content\main\hud\радио\какая_касета.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\песня.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\песня_пиан.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,A1D459744DE0B98AA7312AA7CB854A63,Очки,积分
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,A14278574BDAE8CD4D0EC19BDBBCC24E,0/0,
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,AD1863954D5059B75AE0FEAFA521899A,Продолжительность:,时长：
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,DEB2421B4429CF0D462835905E06EE79,Выберите что будете играть,选择您要游玩的内容
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,E2AE939B460EA7D81B95BFA345FFF67E,Играть,游玩
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,BB62DD344095421120E4B6BC8C701615,Назад,返回
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,CD666FE742EA2AB2E565EE86C83D8F31,Название:,标题：
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,AC3159B544BDF7377F65AC857A0C2E38,205 сек,205 秒
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,6510A72E4F1972B589899381392BEC90,123 сек,123 秒
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,D6457B294618F4A7765D0986F7BB199A,96 сек,96 秒
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,661AF6504AF1B09AE2EF43B446A52D43,169 сек,169 秒
Everlasting_summer\Content\main\hud\радио\пиано_выбор_песен.json,B3A5EADA458A7CDBEE24A49A79B922DC,112 сек,112 秒
Everlasting_summer\Content\main\hud\радио\радио.json,95749BF942824F1EA313BBA28CC055DA,назад,返回
Everlasting_summer\Content\main\hud\радио\радио.json,93B7FB694E292E7485C8A680803FFFCB,Найденные кассеты,已找到的录像带
Everlasting_summer\Content\main\hud\радио\радио.json,E91337A74B7878B86273D2837563E33B,A-Ha - Take On Me,
Everlasting_summer\Content\main\hud\радио\радио.json,E7FE4B06421A8705B3266F817A78F9A9,Ac-Dc - Highway To Hell ,
Everlasting_summer\Content\main\hud\радио\радио.json,89A4EF9D42B6EDC248A70582EECA85CF,Alphaville - Big In Japan,
Everlasting_summer\Content\main\hud\радио\радио.json,7423AC9F4941AE61F654959C63F7CBEA,Bad Boys Blue - You re A Woman,
Everlasting_summer\Content\main\hud\радио\радио.json,E11BBCC04F604E3E3985C09677CDFDEE,The Ecstasy of Gold - Ennio Morricone,
Everlasting_summer\Content\main\hud\радио\радио.json,64B25FEB43D8ED61DF314EABE5755FF5,bisquit - zoo zoo,
Everlasting_summer\Content\main\hud\радио\радио.json,C011D5D44FEDCC69F73EDF824D25C045,Boney M - Rasputin,
Everlasting_summer\Content\main\hud\радио\радио.json,E83B3C1F40380CC26759BE9197FE7759,bonnie tyler-holding out for a hero,
Everlasting_summer\Content\main\hud\радио\радио.json,C882BC4448DDF79E8CA332803EE778E1,C C Catch - Strangers By Night,
Everlasting_summer\Content\main\hud\радио\радио.json,A5667A374A57698660B4718A42801BDD,Dschinghis Khan - Moscow,
Everlasting_summer\Content\main\hud\радио\радио.json,D2C3E21044343C415F748BA5D4C54288,F R David - Words,
Everlasting_summer\Content\main\hud\радио\радио.json,5CC5A87C41F7FA045D781399451F7E93,Gloria Gaynor - I Will Survice,
Everlasting_summer\Content\main\hud\радио\радио.json,9A2A0C3849316A2124943CA29EBC97A9,Kiss -  Was Made for Lovin You Single Edit,
Everlasting_summer\Content\main\hud\радио\радио.json,7E5BCED545D2C8E1C33004B8A42C091B,Laura Branigan - Self Control,
Everlasting_summer\Content\main\hud\радио\радио.json,B9D02C104C23A4BEBCD1E69D62390ACA,Michael Jackson - Billy Jean,
Everlasting_summer\Content\main\hud\радио\радио.json,F6FD126442AB9DECE48ECF98F16B6D9E,Michael Sembello - Maniac,
Everlasting_summer\Content\main\hud\радио\радио.json,35A679EE4582AEB8242E7E86E1E206ED,Modern Talking - Cheri Cheri Lady,
Everlasting_summer\Content\main\hud\радио\радио.json,7179AB964D4DB15F8E823A828CB12D25,Mr President - Co Co Jambo,
Everlasting_summer\Content\main\hud\радио\радио.json,E4DD6B724B4FC7943564979BDF055F98,Paul Engemann - push it to the limit,
Everlasting_summer\Content\main\hud\радио\радио.json,8B17AF3C42ABE5D2BB71649F4FD7323C,Ray Parker Jr - Ghostbusters,
Everlasting_summer\Content\main\hud\радио\радио.json,A1ECEF394C38ACFD9E6F3BA9A4A64178,Rick Astley - Never Gonna Give You Up,
Everlasting_summer\Content\main\hud\радио\радио.json,F5F5839B44B3AF952E4E7D90BFF29F64,Roxette - Listen To Your Heart,
Everlasting_summer\Content\main\hud\радио\радио.json,2DFAA0E24B36735546D569B289CAE2D0,Roxette - The Look,
Everlasting_summer\Content\main\hud\радио\радио.json,77792B854D3D2AD2EC84A9B04609C71C,Santa Esmeralda dont let me be misunderstood,
Everlasting_summer\Content\main\hud\радио\радио.json,3D0B5D5747A762FD3782FC9917B5384C,Silent Circle - Touch In The Night,
Everlasting_summer\Content\main\hud\радио\радио.json,9559406A4B17E2B600856F8736C59263,The Bee Gees - Stayin Alive,
Everlasting_summer\Content\main\hud\радио\радио.json,8DD5174A4AFCDF16CFFA868BBD0F8D9D,The Weather Girls - Its Raining Men,
Everlasting_summer\Content\main\hud\радио\радио.json,C7D2F0284530A535C37449821BA28F33,Van Halen - Jump,
Everlasting_summer\Content\main\hud\радио\радио.json,5055FDAF4D477E4ED412CBB0E5494DD7,"Мэ́ри По́ппинс, до свида́ния -Ветер Перемен",
Everlasting_summer\Content\main\hud\радио\радио.json,83C659604C86E40517F24D8B10E746A7,форум-белая-ночь,
Everlasting_summer\Content\main\hud\радио\радио.json,4793F61A428A94881FE5CA955AFF0CC6,A-Ha_-_Take_On_Me20,
Everlasting_summer\Content\main\hud\радио\радио.json,E4BE3B5945B4F6863182AD92BB415987,форум-белая ночь,
Everlasting_summer\Content\main\hud\радио\радио.json,451D4F97432CB20C8DD59D91AD5CBC2C,A-Ha - Take On Me,
Everlasting_summer\Content\main\hud\радио\радио.json,E3AB192D409B37BAA10452B627FC392A,Ac-Dc - Highway To Hell ,
Everlasting_summer\Content\main\hud\радио\радио.json,7081B67B4824CBD7F29AA9A9A5224CDE,Alphaville - Big In Japan,
Everlasting_summer\Content\main\hud\радио\радио.json,CCAA4D4047B0A88733451E8A4CB2465E,Bad Boys Blue - You re A Woman,
Everlasting_summer\Content\main\hud\радио\радио.json,1451524B42D283B528890A9CDA6A99C8,The Ecstasy of Gold - Ennio Morricone,
Everlasting_summer\Content\main\hud\радио\радио.json,C08155A04DE5B1A354FA61845A3F8B1E,bisquit - zoo zoo,
Everlasting_summer\Content\main\hud\радио\радио.json,F950699D40F51BCFAD7F2F91AFC41C37,Boney M - Rasputin,
Everlasting_summer\Content\main\hud\радио\радио.json,C1B01B9049AEFC9CDADED2B5E348C954,bonnie tyler-holding out for a hero,
Everlasting_summer\Content\main\hud\радио\радио.json,039EDEB6459C87A45AC32F96A0FC0754,C C Catch - Strangers By Night,
Everlasting_summer\Content\main\hud\радио\радио.json,EFDE4D2B409B9E57BCF260BA581135BC,Dschinghis Khan - Moscow,
Everlasting_summer\Content\main\hud\радио\радио.json,D017001B4B8ED42F5043EF88EAFBCBC9,F R David - Words,
Everlasting_summer\Content\main\hud\радио\радио.json,4390DFAF45A148A523B75184A756141A,Gloria Gaynor - I Will Survice,
Everlasting_summer\Content\main\hud\радио\радио.json,F82404F24CB76A4FD65CE9B25E737AAB,Kiss -  Was Made for Lovin You Single Edit,
Everlasting_summer\Content\main\hud\радио\радио.json,24378A444A32FD3F8F442BAC249127CD,Laura Branigan - Self Control,
Everlasting_summer\Content\main\hud\радио\радио.json,019DDF1042C578E6577DA2AD658306E1,Michael Jackson - Billy Jean,
Everlasting_summer\Content\main\hud\радио\радио.json,593AE0F54D032DACA906FAA85A353CBF,Michael Sembello - Maniac,
Everlasting_summer\Content\main\hud\радио\радио.json,EFA2A5B74A25F805116AA8B9E4ADCE26,Modern Talking - Cheri Cheri Lady,
Everlasting_summer\Content\main\hud\радио\радио.json,A342B9D84B4F8B35A1734CB1631FB66D,Mr President - Co Co Jambo,
Everlasting_summer\Content\main\hud\радио\радио.json,170B7C964B7CE0F2184AD3A9A91D775B,Paul Engemann - push it to the limit,
Everlasting_summer\Content\main\hud\радио\радио.json,6AD01FC044F3298247B199A7778B958A,Ray Parker Jr - Ghostbusters,
Everlasting_summer\Content\main\hud\радио\радио.json,10A9C75A43B3E1DA224AD99F69629199,Rick Astley - Never Gonna Give You Up,
Everlasting_summer\Content\main\hud\радио\радио.json,26EB74E7405A90B4BE62488B2AC0CAF5,Roxette - Listen To Your Heart,
Everlasting_summer\Content\main\hud\радио\радио.json,DFBEA9F44A64FECFBFFA31ADAEA66E5E,Roxette - The Look,
Everlasting_summer\Content\main\hud\радио\радио.json,6F179F8A4BD174EBD17DCCA4463C17B6,Santa Esmeralda dont let me be misunderstood,
Everlasting_summer\Content\main\hud\радио\радио.json,8CCC79FC409997098B85E8B4AE5EE892,Silent Circle - Touch In The Night,
Everlasting_summer\Content\main\hud\радио\радио.json,2199FB264644B2611ACFBEA6A6B0AB3A,The Bee Gees - Stayin Alive,
Everlasting_summer\Content\main\hud\радио\радио.json,1131E9E144217E8EF2FFA0AB3011C091,The Weather Girls - Its Raining Men,
Everlasting_summer\Content\main\hud\радио\радио.json,196DAD774CFD3242584D048FF8D9B4C3,Van Halen - Jump,
Everlasting_summer\Content\main\hud\радио\радио.json,8DC3D11740763F14CE67509E722B5EDC,"Мэ́ри По́ппинс, до свида́ния -Ветер Перемен",
Everlasting_summer\Content\main\hud\радио\радио.json,4556DA1C48EF96EBBA5BDFA01FC90FDF,форум-белая-ночь,
Everlasting_summer\Content\main\hud\разговоры_нпс.json,4E658D9F4D9777E5C5976E83938DE306,вы видели как вчреа простошо столько времени аа?,你们注意到昨天时间过得多快了吗？
Everlasting_summer\Content\main\hud\разговоры_нпс.json,332B362B4C7487197A4D0CB879B01379,вы видели как вчреа простошо столько времени аа?,你们注意到昨天时间过得多快了吗？
Everlasting_summer\Content\main\hud\рука.json,56BE5ABB4E69F7E76FC610BBFAECB055,Переодеться,换衣服
Everlasting_summer\Content\main\hud\рука.json,8F2BB58C466FB60CE3E9159818207DF0,Найти ключ,寻找钥匙
Everlasting_summer\Content\main\hud\рыбалка\рыба_един.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\рыбка.json,8DB87AE64BF0AD1738CB4E83D380CFAC,Масса:,重量：
Everlasting_summer\Content\main\hud\рыбка.json,FF2C564A498A35920F606BAA8135216C,Время поимки:,捕捉时间：
Everlasting_summer\Content\main\hud\рыбка.json,44FC41BE40D807988995F9B817EA78AD,Название:,标题：
Everlasting_summer\Content\main\hud\рыбка.json,C4CFB5174625C32DD4B7D5A1ED4737FE,Закрыть,关闭
Everlasting_summer\Content\main\hud\рыбка.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\сохран2.json,168027BB45ADE4B303ABF6800677AF26,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,6E502BE5464A20302140F581E62B6CB6,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,6032AB2B4512A4DDF1CDD78658618CC0,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,E48D19A140ECAB1F4A5344AED51CD9EC,Сохранено...,存档中...
Everlasting_summer\Content\main\hud\сохран2.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\сохран2.json,2E2094FF49536DB30AD8BD8C653C3080,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,1D3D3FA546E0F25534CCD6A7BAAD8A88,Автосохранение,自动保存
Everlasting_summer\Content\main\hud\сохран2.json,1E5E4A494C42EF974A31099518742E28,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,F0B6C2D34520AD966C4615AD52BFC67C,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,296D78F9402476EE8E3BE6B324ACAB25,Назад,返回
Everlasting_summer\Content\main\hud\сохран2.json,A4B0F9C742EFBC8CBE6C71BD20C6AC83,Пусто,空
Everlasting_summer\Content\main\hud\сохран2.json,923007034B6A7A823B221A99DD531579,2,
Everlasting_summer\Content\main\hud\таймер.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\титры.json,3F7C3D164AFEC12BF63C79810511214D,"
Sergey Illusive
Даниил Исаев
Никита Мурлав
Виктор Клишин
Владимир Гринчук
Glorreihe Gattung
Лена Тихонова
Богдан Кирика
Мирт Сахарский
Сергей Кузьмин
Маньшин Дима
Максим Иванов
Рома Ветчинников
Тимофей Масло
Дмитрий Термитов
Роман Гигола
Колыхалин Илья
Александр Гусев
Матвей Федоров
Вадим Миронский
Кирилл Морозов
Роман Романенко
Mark Brown
Серёжа Зайцев
Никита Коточиков
Александр Карамашев
Дмитрий Зотов
Дмитрий Бобылёв
Дмитрий Выгловский
Евгений Каблуков
Данил Метелкин
Александр Шахворостов
Эмиль Хуснутдинов
Максим Привет
Алексей Петров
Данияр Абжанов
Никита Ларин
Владимир Еремеев
Саша Галиакберов
Юрий Бекин
Danil Myrza
Андрей Карманов
Денис Черных
Владимир Емельянов
Александр Матусевич
Евгений Яковлев
Михаил Лаврентьев
Данил Новиков
Артём Осокин
Zakhar Martinez
Вадим Абашин
Дмитрий Анненков
Александр Налётов
Максим Лунфитов
Фёдор Спиглазов
Роман Куприянов
Юрий Марченков
Егор Гужов
Максим Горюнович
Алексей Игнатьев
Никита Цуканов
Григорий Кузнецов
Никита Мельников
Косяк Евгенич
Даня Чистяков
Александр Панкратов
Дмитрий Вольский
Виталий Малахов
Дмитрий Горланкин
Родион Филинов
Макс Колесов
Данил Кульминский
Максим Шишов
Egor Letov
Илья Иванов
Андрей Шагалов
Арсений Батаев
Oasis Yt
Лёша Сапухин
Alexander Portnyagin
Игорь Бакаев
Ярослав Машенский
Сергей Родников
Никита Фёдоров
Александр Мачай
Кирилл Худов
Влад Кондратьев
Александр Монастырев
Григорий Норский
Кира Ёшекаге
アルチョム ・エノトフ
Даня Новиков
Искандер Насыров
Григорий Дубровский
Владислав Савчук
Maxondo Dominges
Илья Голубчиков
Никита Лыткин
Егор Письменников
Tomoko Gatari
Арсений Ильенко
Семен Кораблев
Олег Кучумов
Сергей Анушев
Данил Барабанов
Саша Вольков
Роман Федоров
Даниил Землянский
Глеб Летов
Денис Стороженко
Александр Андрианов
Павел Ожиганов
Кирилл Ерёмин
Ярик Рофл
Константин Борняков
Антон Золотарев
Дима Митрофанов
Андрей Захаров
Данил Сокол
Евгений Панин
Сергей Беклемышев
Захар Суханов
Даниил Вуймин
Антон Филиппович
Play Boychik
Эдуард Зайдуллин
Илюша Шадоуфинд
Даниил Вандышев
Санечка Киргет
Ярослав Семакин
Андрей Климов
Георгий Радыгин
Максим Румянцев
Timofey Sobyanin
Battle Fox
Дмитрий Накиев
Дима Крейзин
Денис Сухоносов
Николай Яковлев
Андрей Сырокваша
Vlad Talaev
Глеб Иванов
Артур Шевцов
Никита Работягов
Никита Персунов
Султан Султанов
Denis Storozhenko
Володька Кравцов
Артём Волкотруб
Александр Новиченко
Спектр Грёз
Виктор Дипов
Nikita Shulga
Паша Рукосуев
Николай Воробьев
Рафаэль Приссмингов
Андрей Карамзин
Игорь Волков
Александр Мальцев
Никита Семёнов
Роман Серебряков
Гоша Болтик
Сергей Сурков
Денис Аряев
Никита Джилавдаров
Павел Планкин
Михаил Беляев
Захар Горбунов
Андрей Дунаев
Антон Губенко
Андрей Логинов
Константин Что
Дмитрий Деревенских
Матвей Суворков
No Name
Никита Новак
Максим Новиков
Roman Povar
Vladimir Lazhin
Влад Давлетшин
Вячеслав Руга
Алина Волкова
Алексей Мараев
Андрей Гурин
Егор Соколов
myzikant113
Detronir
DGR
eugene_lychany
mr_hocku_artem
nephilimzse
Believe
Алексей Рябоконь
Антоха
webterror
Hustle_116
Семён
Factor_2D
Saguaro
Барабуль Генадьевич
grimraher
Богдан Лунёв
Константин Прокофьев
misnichek
Владосик Одмэнчик
Майский жук Костян
kekus
Волейбольная сетка
Manyachelo
denamit17
Killa1975
Владимир Якут
Евгений Лисов
Baton_ 40
RAud
dimaNke4
Краб Петрович
Rain
DEM0N
BOJI4OHOK
ShinksProduction
QeO
Даня RAud
Scourge Channel (Андрей)
radbul23
WhatTher
Тимур Бан
Таракан Валера
Dade Dade
Dinar
Гейб
Morand666
Lord Kunzite
",
Everlasting_summer\Content\main\hud\титры.json,CD9357DA439A270819CB288E53BC22D8,Спасибо за прохождение!,感谢您的游玩！
Everlasting_summer\Content\main\hud\титры.json,3A023C7A407BF8BDD2797A81E1F6DE03,Виола                           Skiey Wayfarer,维奥拉                           Skiey Wayfarer
Everlasting_summer\Content\main\hud\титры.json,AE0E18C345A258C2AA4A2A9A3AE2BFD2,"Так же в разработке игры принимали участие

Алексей Скребнев
Роман Сорокин
Артем Лисовский
Александр Шурочкин
Виктор Алёхин
Родион Филинов
Валерий Руденок 
Димон Губский
Егор Патраков 
Александр Пилигримов
Авраам Линкольн
Евгений Малышев
Николай Ивахнов
Владислав Суп
Максим Михайлов
Александр Клименков
Сергей Корженко
Никита Клиновский
Юлия Кель
Аркадий Астанин
Валерий Панасенко
Вильдан Султанов
Error Macro
Ира Третьяк
Sasha Aseew
Степан Соколов
Иван Галкин
Евгений Селивёрстов
Егор Сударкин 
Никита Фадеев
Тимофей Рисовач
Noname Uchiha
Денис Кравченко
Titan Titanium
Макс Панов
Максим Куракин
Иван Персунов
Виталий Данилин
Людмила Хигерович
Саша Шагаев
Артем Баженов
Даниил Щербаков
Павел Усцелемов
Юра Величко
Василий Иванов
Егор Бобков
Евгений Лычаный
Камнезвёзд Кот
Георгий Шведов
Сергей Яшин
Chris Peskov
Паша Седлекс
Алиса Шутова
Юлия Ткаченко
Никита Завалишин
Ян Овчинников
Антон Толокань
Никита Вагин
Мирослав Калинич
Константин Чеховер
Дмитрий Дёмин 
Саша Верещагин
Леонид Муромцев
Максим Болгов
Артем Музяков
Олег Шевчук
Румыния Цветкова
Иван Сава
Максимилиан Космодемьяновский
Виктор Алёхин
Родион Филинов
Антон Чехов
Никита Неонов
Богдан Гетьман
Михаил Мартынов
Yamato Tenzõ
Александр Иванов
Юра Горсков
Алексей Ступин
Артем Головчанский
Сергей Круглов
Михаил Рязанцев
Денис Дручевский
Иван Рыцарев
~LazyPlayer~

В игре использовались работы ИИ мастеров:
deeppurplecat
abstractsummer
summsoul
zonadejavu","以下人员也参与了游戏开发

Алексей Скребнев
Роман Сорокин
Артем Лисовский
Александр Шурочкин
Виктор Алёхин
Родион Филинов
Валерий Руденок 
Димон Губский
Егор Патраков 
Александр Пилигримов
Авраам Линкольн
Евгений Малышев
Николай Ивахнов
Владислав Суп
Максим Михайлов
Александр Клименков
Сергей Корженко
Никита Клиновский
Юлия Кель
Аркадий Астанин
Валерий Панасенко
Вильдан Султанов
Error Macro
Ира Третьяк
Sasha Aseew
Степан Соколов
Иван Галкин
Евгений Селивёрстов
Егор Сударкин 
Никита Фадеев
Тимофей Рисовач
Noname Uchiha
Денис Кравченко
Titan Titanium
Макс Панов
Максим Куракин
Иван Персунов
Виталий Данилин
Людмила Хигерович
Саша Шагаев
Артем Баженов
Даниил Щербаков
Павел Усцелемов
Юра Величко
Василий Иванов
Егор Бобков
Евгений Лычаный
Камнезвёзд Кот
Георгий Шведов
Сергей Яшин
Chris Peskov
Паша Седлекс
Алиса Шутова
Юлия Ткаченко
Никита Завалишин
Ян Овчинников
Антон Толокань
Никита Вагин
Мирослав Калинич
Константин Чеховер
Дмитрий Дёмин 
Саша Верещагин
Леонид Муромцев
Максим Болгов
Артем Музяков
Олег Шевчук
Румыния Цветкова
Иван Сава
Максимилиан Космодемьяновский
Виктор Алёхин
Родион Филинов
Антон Чехов
Никита Неонов
Богдан Гетьман
Михаил Мартынов
Yamato Tenzõ
Александр Иванов
Юра Горсков
Алексей Ступин
Артем Головчанский
Сергей Круглов
Михаил Рязанцев
Денис Дручевский
Иван Рыцарев
~LazyPlayer~

游戏中使用了 AI 创作者的作品：
deeppurplecat
abstractsummer
summsoul
zonadejavu"
Everlasting_summer\Content\main\hud\титры.json,38A062704A72B94326E172BE6585972B,Игра создана по мотивам визуальной новеллы,本游戏改编自视觉小说
Everlasting_summer\Content\main\hud\титры.json,5CE491C7489153A076B317AAAF1B7DC5,Команда Soviet Games (Lichan Eroge Team),制作团队：Soviet Games (Lichan Eroge Team)
Everlasting_summer\Content\main\hud\титры.json,0DCAE7AD420543CEEDFC27A95659CABB,Разработчики оригинальной игры,原版游戏开发者
Everlasting_summer\Content\main\hud\титры.json,724938154F991B914B293C97AB031F57,"Музыка: Сергей Ейбог, Between August And December",音乐：Sergey Eibog，Between August And December
Everlasting_summer\Content\main\hud\титры.json,11FBDEEF41B84F080631D8A34EDD8749,Звук: Сергей Ейбог,音效：Sergey Eibog
Everlasting_summer\Content\main\hud\титры.json,5A3A0829493E410057D63ABD332D7A0C,И отдельное спасибо тебе,以及，特别感谢你
